raid,boss,name,quality,id,url
"Naxxramas N25",Gluth,"Girdle of the Gambit",epic,40272,https://wowhead.com/wotlk/item=40272
"Naxxramas N25",Gluth,"Girdle of Unity",epic,40241,https://wowhead.com/wotlk/item=40241
"Naxxramas N25",Gluth,"Gloves of the Dancing Bear",epic,40238,https://wowhead.com/wotlk/item=40238
"Naxxramas N25",Gluth,"Gothik's Cowl",epic,40339,https://wowhead.com/wotlk/item=40339
"Naxxramas N25",Gluth,"Heigan's Putrid Vestments",epic,40234,https://wowhead.com/wotlk/item=40234
"Naxxramas N25",Gluth,"Helm of Pilgrimage",epic,40235,https://wowhead.com/wotlk/item=40235
"Naxxramas N25",Gluth,"Helm of the Grave",epic,40344,https://wowhead.com/wotlk/item=40344
"Naxxramas N25",Gluth,"Helm of Vital Protection",epic,40328,https://wowhead.com/wotlk/item=40328
"Naxxramas N25",Gluth,"Idol of Awakening",epic,40342,https://wowhead.com/wotlk/item=40342
"Naxxramas N25",Gluth,"Idol of the Shooting Star",epic,40321,https://wowhead.com/wotlk/item=40321
"Naxxramas N25",Gluth,"Idol of Worship",epic,39757,https://wowhead.com/wotlk/item=39757
"Naxxramas N25",Gluth,"Inexorable Sabatons",epic,39717,https://wowhead.com/wotlk/item=39717
"Naxxramas N25",Gluth,"Leggings of Colossal Strides",epic,40201,https://wowhead.com/wotlk/item=40201
"Naxxramas N25",Gluth,"Leggings of Voracious Shadows",epic,40352,https://wowhead.com/wotlk/item=40352
"Naxxramas N25",Gluth,"Legplates of the Lost Conqueror",epic,40634,https://wowhead.com/wotlk/item=40634
"Naxxramas N25",Gluth,"Legplates of the Lost Protector",epic,40635,https://wowhead.com/wotlk/item=40635
"Naxxramas N25",Gluth,"Legplates of the Lost Vanquisher",epic,40636,https://wowhead.com/wotlk/item=40636
"Naxxramas N25",Gluth,"Libram of Radiance",epic,40191,https://wowhead.com/wotlk/item=40191
"Naxxramas N25",Gluth,"Libram of Resurgence",epic,40337,https://wowhead.com/wotlk/item=40337
"Naxxramas N25",Gluth,"Mantle of the Locusts",epic,39719,https://wowhead.com/wotlk/item=39719
"Naxxramas N25",Gluth,"Mantle of the Lost Conqueror",epic,40637,https://wowhead.com/wotlk/item=40637
"Naxxramas N25",Gluth,"Mantle of the Lost Protector",epic,40638,https://wowhead.com/wotlk/item=40638
"Naxxramas N25",Gluth,"Mantle of the Lost Vanquisher",epic,40639,https://wowhead.com/wotlk/item=40639
"Naxxramas N25",Gluth,"Matriarch's Spawn",epic,39766,https://wowhead.com/wotlk/item=39766
"Naxxramas N25",Gluth,"Poignant Sabatons",epic,40187,https://wowhead.com/wotlk/item=40187
"Naxxramas N25",Gluth,"Punctilious Bindings",epic,39731,https://wowhead.com/wotlk/item=39731
"Naxxramas N25",Gluth,"Quivering Tunic",epic,40061,https://wowhead.com/wotlk/item=40061
"Naxxramas N25",Gluth,"Riveted Abomination Leggings",epic,40294,https://wowhead.com/wotlk/item=40294
"Naxxramas N25",Gluth,"Sash of Solitude",epic,40271,https://wowhead.com/wotlk/item=40271
"Naxxramas N25",Gluth,"Sash of the Parlor",epic,39721,https://wowhead.com/wotlk/item=39721
"Naxxramas N25",Gluth,"Spaulders of Incoherence",epic,40288,https://wowhead.com/wotlk/item=40288
"Naxxramas N25",Gluth,"Split Greathammer",epic,40264,https://wowhead.com/wotlk/item=40264
"Naxxramas N25",Gluth,"The Jawbone",epic,39758,https://wowhead.com/wotlk/item=39758
"Naxxramas N25",Gluth,"The Undeath Carrier",epic,40233,https://wowhead.com/wotlk/item=40233
"Naxxramas N25",Gluth,"Torn Web Wrapping",epic,39762,https://wowhead.com/wotlk/item=39762
"Naxxramas N25",Gluth,"Touch of Horror",epic,40335,https://wowhead.com/wotlk/item=40335
"Naxxramas N25",Gluth,"Urn of Lost Memories",epic,40350,https://wowhead.com/wotlk/item=40350
"Naxxramas N25",Gluth,"Vest of Vitality",epic,40249,https://wowhead.com/wotlk/item=40249
"Naxxramas N25",Thaddius,"Benefactor's Gauntlets",epic,40302,https://wowhead.com/wotlk/item=40302
"Naxxramas N25",Thaddius,"Cincture of Polarity",epic,40301,https://wowhead.com/wotlk/item=40301
"Naxxramas N25",Thaddius,"Cover of Silence",epic,40296,https://wowhead.com/wotlk/item=40296
"Naxxramas N25",Thaddius,"Faceguard of the Succumbed",epic,40298,https://wowhead.com/wotlk/item=40298
"Naxxramas N25",Thaddius,"Headpiece of Fungal Bloom",epic,40304,https://wowhead.com/wotlk/item=40304
"Naxxramas N25",Thaddius,"Legplates of the Lost Conqueror",epic,40634,https://wowhead.com/wotlk/item=40634
"Naxxramas N25",Thaddius,"Legplates of the Lost Protector",epic,40635,https://wowhead.com/wotlk/item=40635
"Naxxramas N25",Thaddius,"Legplates of the Lost Vanquisher",epic,40636,https://wowhead.com/wotlk/item=40636
"Naxxramas N25",Thaddius,"Pauldrons of the Abandoned",epic,40299,https://wowhead.com/wotlk/item=40299
"Naxxramas N25",Thaddius,"Riveted Abomination Leggings",epic,40294,https://wowhead.com/wotlk/item=40294
"Naxxramas N25",Thaddius,"Sabatons of Endurance",epic,40297,https://wowhead.com/wotlk/item=40297
"Naxxramas N25",Thaddius,"Spire of Sunset",epic,40300,https://wowhead.com/wotlk/item=40300
"Naxxramas N25",Thaddius,"Wraps of the Persecuted",epic,40303,https://wowhead.com/wotlk/item=40303
"Naxxramas N25",Sapphiron,"Bandit's Insignia",epic,40371,https://wowhead.com/wotlk/item=40371
"Naxxramas N25",Sapphiron,"Bone-Inlaid Legguards",epic,40363,https://wowhead.com/wotlk/item=40363
"Naxxramas N25",Sapphiron,"Boots of the Great Construct",epic,40367,https://wowhead.com/wotlk/item=40367
"Naxxramas N25",Sapphiron,"Breastplate of Frozen Pain",epic,40365,https://wowhead.com/wotlk/item=40365
"Naxxramas N25",Sapphiron,"Ceaseless Pity",epic,40378,https://wowhead.com/wotlk/item=40378
"Naxxramas N25",Sapphiron,"Cosmic Lights",epic,40374,https://wowhead.com/wotlk/item=40374
"Naxxramas N25",Sapphiron,"Extract of Necromantic Power",epic,40373,https://wowhead.com/wotlk/item=40373
"Naxxramas N25",Sapphiron,Gatekeeper,epic,40370,https://wowhead.com/wotlk/item=40370
"Naxxramas N25",Sapphiron,"Gloves of Fast Reactions",epic,40362,https://wowhead.com/wotlk/item=40362
"Naxxramas N25",Sapphiron,"Gloves of Grandeur",epic,40380,https://wowhead.com/wotlk/item=40380
"Naxxramas N25",Sapphiron,"Heroic Key to the Focusing Iris",epic,44577,https://wowhead.com/wotlk/item=44577
"Naxxramas N25",Sapphiron,"Icy Blast Amulet",epic,40369,https://wowhead.com/wotlk/item=40369
"Naxxramas N25",Sapphiron,"Legguards of the Boneyard",epic,40379,https://wowhead.com/wotlk/item=40379
"Naxxramas N25",Sapphiron,"Legwraps of the Defeated Dragon",epic,40376,https://wowhead.com/wotlk/item=40376
"Naxxramas N25",Sapphiron,Murder,epic,40368,https://wowhead.com/wotlk/item=40368
"Naxxramas N25",Sapphiron,"Noble Birthright Pauldrons",epic,40377,https://wowhead.com/wotlk/item=40377
"Naxxramas N25",Sapphiron,"Platehelm of the Great Wyrm",epic,40366,https://wowhead.com/wotlk/item=40366
"Naxxramas N25",Sapphiron,"Ring of Decaying Beauty",epic,40375,https://wowhead.com/wotlk/item=40375
"Naxxramas N25",Sapphiron,"Rune of Repulsion",epic,40372,https://wowhead.com/wotlk/item=40372
"Naxxramas N25",Sapphiron,"Soul of the Dead",epic,40382,https://wowhead.com/wotlk/item=40382
"Naxxramas N25",Sapphiron,Sympathy,epic,40381,https://wowhead.com/wotlk/item=40381
"Naxxramas N25","Kel'Thuzad ","Betrayer of Humanity",epic,40384,https://wowhead.com/wotlk/item=40384
"Naxxramas N25","Kel'Thuzad ","Boundless Ambition",epic,40387,https://wowhead.com/wotlk/item=40387
"Naxxramas N25","Kel'Thuzad ","Calamity's Grasp",epic,40383,https://wowhead.com/wotlk/item=40383
"Naxxramas N25","Kel'Thuzad ","Cape of the Unworthy Wizard",epic,40405,https://wowhead.com/wotlk/item=40405
"Naxxramas N25","Kel'Thuzad ","Crown of the Lost Conqueror",epic,40631,https://wowhead.com/wotlk/item=40631
"Naxxramas N25","Kel'Thuzad ","Crown of the Lost Protector",epic,40632,https://wowhead.com/wotlk/item=40632
"Naxxramas N25","Kel'Thuzad ","Crown of the Lost Vanquisher",epic,40633,https://wowhead.com/wotlk/item=40633
"Naxxramas N25","Kel'Thuzad ","Drape of the Deadly Foe",epic,40403,https://wowhead.com/wotlk/item=40403
"Naxxramas N25","Kel'Thuzad ","Envoy of Mortality",epic,40385,https://wowhead.com/wotlk/item=40385
"Naxxramas N25","Kel'Thuzad ","Journey's End",epic,40388,https://wowhead.com/wotlk/item=40388
"Naxxramas N25","Kel'Thuzad ","Last Laugh",epic,40402,https://wowhead.com/wotlk/item=40402
"Naxxramas N25","Kel'Thuzad ","Leggings of Mortal Arrogance",epic,40398,https://wowhead.com/wotlk/item=40398
"Naxxramas N25","Kel'Thuzad ","Signet of Manifested Pain",epic,40399,https://wowhead.com/wotlk/item=40399
"Naxxramas N25","Kel'Thuzad ","Sinister Revenge",epic,40386,https://wowhead.com/wotlk/item=40386
"Naxxramas N25","Kel'Thuzad ","The Turning Tide",epic,40396,https://wowhead.com/wotlk/item=40396
"Naxxramas N25","Kel'Thuzad ","Torch of Holy Fire",epic,40395,https://wowhead.com/wotlk/item=40395
"Naxxramas N25","Kel'Thuzad ","Voice of Reason",epic,40401,https://wowhead.com/wotlk/item=40401
"Naxxramas N25","Kel'Thuzad ","Wall of Terror",epic,40400,https://wowhead.com/wotlk/item=40400
"Naxxramas N10",Trash,"Chain of Latent Energies",epic,39472,https://wowhead.com/wotlk/item=39472
"Naxxramas N10",Trash,Contortion,epic,39473,https://wowhead.com/wotlk/item=39473
"Naxxramas N10",Trash,"Medallion of the Disgraced",epic,39470,https://wowhead.com/wotlk/item=39470
"Naxxramas N10",Trash,"Minion Bracers",epic,39467,https://wowhead.com/wotlk/item=39467
"Naxxramas N10",Trash,"Omen of Ruin",epic,39427,https://wowhead.com/wotlk/item=39427
"Naxxramas N10",Trash,"The Stray",epic,39468,https://wowhead.com/wotlk/item=39468
"Naxxramas N10",Anub'Rekhan,"Agonal Sash",epic,39190,https://wowhead.com/wotlk/item=39190
"Naxxramas N10",Anub'Rekhan,"Band of Neglected Pleas",epic,39193,https://wowhead.com/wotlk/item=39193
"Naxxramas N10",Anub'Rekhan,"Boots of Persistence",epic,39189,https://wowhead.com/wotlk/item=39189
"Naxxramas N10",Anub'Rekhan,"Chivalric Chestguard",epic,39188,https://wowhead.com/wotlk/item=39188
"Naxxramas N10",Anub'Rekhan,"Collar of Dissolution",epic,39146,https://wowhead.com/wotlk/item=39146
"Naxxramas N10",Anub'Rekhan,"Deflection Band",epic,39141,https://wowhead.com/wotlk/item=39141
"Naxxramas N10",Anub'Rekhan,"Gloves of Dark Gestures",epic,39192,https://wowhead.com/wotlk/item=39192
"Naxxramas N10",Anub'Rekhan,"Knife of Incision",epic,39140,https://wowhead.com/wotlk/item=39140
"Naxxramas N10",Anub'Rekhan,"Ravaging Sabatons",epic,39139,https://wowhead.com/wotlk/item=39139
"Naxxramas N10",Anub'Rekhan,"Splint-Bound Leggings",epic,39191,https://wowhead.com/wotlk/item=39191
"Naxxramas N10",Faerlina,"Avenging Combat Leggings",epic,39217,https://wowhead.com/wotlk/item=39217
"Naxxramas N10",Faerlina,"Boots of the Follower",epic,39215,https://wowhead.com/wotlk/item=39215
"Naxxramas N10",Faerlina,"Boots of the Worshiper",epic,39196,https://wowhead.com/wotlk/item=39196
"Naxxramas N10",Faerlina,"Bracers of Lost Sentiments",epic,39195,https://wowhead.com/wotlk/item=39195
"Naxxramas N10",Faerlina,"Frostblight Pauldrons",epic,39198,https://wowhead.com/wotlk/item=39198
"Naxxramas N10",Faerlina,"Gauntlets of the Master",epic,39197,https://wowhead.com/wotlk/item=39197
"Naxxramas N10",Faerlina,"Grieving Spellblade",epic,39200,https://wowhead.com/wotlk/item=39200
"Naxxramas N10",Faerlina,"Rusted-Link Spiked Gauntlets",epic,39194,https://wowhead.com/wotlk/item=39194
"Naxxramas N10",Faerlina,"Sash of Mortal Desire",epic,39216,https://wowhead.com/wotlk/item=39216
"Naxxramas N10",Faerlina,"Watchful Eye",epic,39199,https://wowhead.com/wotlk/item=39199
"Naxxramas N10",Maexxna,"Aegis of Damnation",epic,39233,https://wowhead.com/wotlk/item=39233
"Naxxramas N10",Maexxna,"Cloak of Armed Strife",epic,39225,https://wowhead.com/wotlk/item=39225
"Naxxramas N10",Maexxna,"Embrace of the Spider",epic,39229,https://wowhead.com/wotlk/item=39229
"Naxxramas N10",Maexxna,"Leggings of Discord",epic,39224,https://wowhead.com/wotlk/item=39224
"Naxxramas N10",Maexxna,"Maexxna's Femur",epic,39226,https://wowhead.com/wotlk/item=39226
"Naxxramas N10",Maexxna,"Pendant of Lost Vocations",epic,39232,https://wowhead.com/wotlk/item=39232
"Naxxramas N10",Maexxna,"Spaulders of the Monstrosity",epic,39230,https://wowhead.com/wotlk/item=39230
"Naxxramas N10",Maexxna,"Timeworn Silken Band",epic,39231,https://wowhead.com/wotlk/item=39231
"Naxxramas N10",Maexxna,"Web Cocoon Grips",epic,39228,https://wowhead.com/wotlk/item=39228
"Naxxramas N10",Maexxna,"Wraith Spear",epic,39221,https://wowhead.com/wotlk/item=39221
"Naxxramas N10",Noth,"Bone-Framed Bracers",epic,39235,https://wowhead.com/wotlk/item=39235
"Naxxramas N10",Noth,"Chestplate of the Risen Soldier",epic,39239,https://wowhead.com/wotlk/item=39239
"Naxxramas N10",Noth,"Dark Shroud of the Scourge",epic,39241,https://wowhead.com/wotlk/item=39241
"Naxxramas N10",Noth,"Handgrips of the Foredoomed",epic,39243,https://wowhead.com/wotlk/item=39243
"Naxxramas N10",Noth,"Noth's Curse",epic,39240,https://wowhead.com/wotlk/item=39240
"Naxxramas N10",Noth,"Plague-Impervious Boots",epic,39234,https://wowhead.com/wotlk/item=39234
"Naxxramas N10",Noth,"Ring of the Fated",epic,39244,https://wowhead.com/wotlk/item=39244
"Naxxramas N10",Noth,"Robes of Hoarse Breaths",epic,39242,https://wowhead.com/wotlk/item=39242
"Naxxramas N10",Noth,"Spaulders of Resumed Battle",epic,39237,https://wowhead.com/wotlk/item=39237
"Naxxramas N10",Noth,"Trespasser's Boots",epic,39236,https://wowhead.com/wotlk/item=39236
"Naxxramas N10",Heigan,"Amulet of Autopsy",epic,39246,https://wowhead.com/wotlk/item=39246
"Naxxramas N10",Heigan,"Cuffs of Dark Shadows",epic,39247,https://wowhead.com/wotlk/item=39247
"Naxxramas N10",Heigan,Demise,epic,39245,https://wowhead.com/wotlk/item=39245
"Naxxramas N10",Heigan,"Necrogenic Belt",epic,39251,https://wowhead.com/wotlk/item=39251
"Naxxramas N10",Heigan,"Preceptor's Bindings",epic,39252,https://wowhead.com/wotlk/item=39252
"Naxxramas N10",Heigan,"Ring of Holy Cleansing",epic,39250,https://wowhead.com/wotlk/item=39250
"Naxxramas N10",Heigan,"Saltarello Shoes",epic,39254,https://wowhead.com/wotlk/item=39254
"Naxxramas N10",Heigan,"Shoulderplates of Bloodshed",epic,39249,https://wowhead.com/wotlk/item=39249
"Naxxramas N10",Heigan,"Staff of the Plague Beast",epic,39255,https://wowhead.com/wotlk/item=39255
"Naxxramas N10",Heigan,"Tunic of the Lost Pack",epic,39248,https://wowhead.com/wotlk/item=39248
"Naxxramas N10",Loatheb,"Fungi-Stained Coverings",epic,39259,https://wowhead.com/wotlk/item=39259
"Naxxramas N10",Loatheb,"Helm of the Corrupted Mind",epic,39260,https://wowhead.com/wotlk/item=39260
"Naxxramas N10",Loatheb,"Legplates of Inescapable Death",epic,39258,https://wowhead.com/wotlk/item=39258
"Naxxramas N10",Loatheb,"Loatheb's Shadow",epic,39257,https://wowhead.com/wotlk/item=39257
"Naxxramas N10",Loatheb,"Spaulders of the Lost Conqueror",epic,40622,https://wowhead.com/wotlk/item=40622
"Naxxramas N10",Loatheb,"Spaulders of the Lost Protector",epic,40623,https://wowhead.com/wotlk/item=40623
"Naxxramas N10",Loatheb,"Spaulders of the Lost Vanquisher",epic,40624,https://wowhead.com/wotlk/item=40624
"Naxxramas N10",Loatheb,"Sulfur Stave",epic,39256,https://wowhead.com/wotlk/item=39256
"Naxxramas N10",Razuvious,"Accursed Bow of the Elite",epic,39296,https://wowhead.com/wotlk/item=39296
"Naxxramas N10",Razuvious,"Cloak of Darkening",epic,39297,https://wowhead.com/wotlk/item=39297
"Naxxramas N10",Razuvious,"Girdle of Lenience",epic,39308,https://wowhead.com/wotlk/item=39308
"Naxxramas N10",Razuvious,"Iron Rings of Endurance",epic,39307,https://wowhead.com/wotlk/item=39307
"Naxxramas N10",Razuvious,"Leggings of the Instructor",epic,39309,https://wowhead.com/wotlk/item=39309
"Naxxramas N10",Razuvious,"Mantle of the Extensive Mind",epic,39310,https://wowhead.com/wotlk/item=39310
"Naxxramas N10",Razuvious,"Plated Gloves of Relief",epic,39306,https://wowhead.com/wotlk/item=39306
"Naxxramas N10",Razuvious,"Rapid Attack Gloves",epic,39299,https://wowhead.com/wotlk/item=39299
"Naxxramas N10",Razuvious,"Scepter of Murmuring Spirits",epic,39311,https://wowhead.com/wotlk/item=39311
"Naxxramas N10",Razuvious,"Waistguard of the Tutor",epic,39298,https://wowhead.com/wotlk/item=39298
"Naxxramas N10",Gothik,"Girdle of the Ascended Phantom",epic,39345,https://wowhead.com/wotlk/item=39345
"Naxxramas N10",Gothik,"Heinous Mail Chestguard",epic,39391,https://wowhead.com/wotlk/item=39391
"Naxxramas N10",Gothik,"Resurgent Phantom Bindings",epic,39390,https://wowhead.com/wotlk/item=39390
"Naxxramas N10",Gothik,"Sabatons of Deathlike Gloom",epic,39369,https://wowhead.com/wotlk/item=39369
"Naxxramas N10",Gothik,"Signet of the Malevolent",epic,39389,https://wowhead.com/wotlk/item=39389
"Naxxramas N10",Gothik,"Slayer of the Lifeless",epic,39344,https://wowhead.com/wotlk/item=39344
"Naxxramas N10",Gothik,"Spectral Rider's Girdle",epic,39379,https://wowhead.com/wotlk/item=39379
"Naxxramas N10",Gothik,"Spirit-World Glass",epic,39388,https://wowhead.com/wotlk/item=39388
"Naxxramas N10",Gothik,"Tunic of Dislocation",epic,39386,https://wowhead.com/wotlk/item=39386
"Naxxramas N10",Gothik,"Veiled Amulet of Life",epic,39392,https://wowhead.com/wotlk/item=39392
"Naxxramas N10",Horsemen,"Charmed Cierge",epic,39394,https://wowhead.com/wotlk/item=39394
"Naxxramas N10",Horsemen,"Chestguard of the Lost Conqueror",epic,40610,https://wowhead.com/wotlk/item=40610
"Naxxramas N10",Horsemen,"Chestguard of the Lost Protector",epic,40611,https://wowhead.com/wotlk/item=40611
"Naxxramas N10",Horsemen,"Chestguard of the Lost Vanquisher",epic,40612,https://wowhead.com/wotlk/item=40612
"Naxxramas N10",Horsemen,"Claymore of Ancient Power",epic,39393,https://wowhead.com/wotlk/item=39393
"Naxxramas N10",Horsemen,"Gown of Blaumeux",epic,39396,https://wowhead.com/wotlk/item=39396
"Naxxramas N10",Horsemen,"Pauldrons of Havoc",epic,39397,https://wowhead.com/wotlk/item=39397
"Naxxramas N10",Horsemen,"Thane's Tainted Greathelm",epic,39395,https://wowhead.com/wotlk/item=39395
"Naxxramas N10",Patchwerk,"Abomination Shoulderblades",epic,39267,https://wowhead.com/wotlk/item=39267
"Naxxramas N10",Patchwerk,"Blade of Dormant Memories",epic,39271,https://wowhead.com/wotlk/item=39271
"Naxxramas N10",Patchwerk,"Contagion Gloves",epic,39275,https://wowhead.com/wotlk/item=39275
"Naxxramas N10",Patchwerk,"Drape of Surgery",epic,39272,https://wowhead.com/wotlk/item=39272
"Naxxramas N10",Patchwerk,"Gauntlets of Combined Strength",epic,39262,https://wowhead.com/wotlk/item=39262
"Naxxramas N10",Patchwerk,Hatestrike,epic,39270,https://wowhead.com/wotlk/item=39270
"Naxxramas N10",Patchwerk,"Retcher's Shoulderpads",epic,39274,https://wowhead.com/wotlk/item=39274
"Naxxramas N10",Patchwerk,"Sullen Cloth Boots",epic,39273,https://wowhead.com/wotlk/item=39273
"Naxxramas N10",Patchwerk,"Tainted Girdle of Mending",epic,39261,https://wowhead.com/wotlk/item=39261
"Naxxramas N10",Grobbulus,"Bands of Anxiety",epic,39278,https://wowhead.com/wotlk/item=39278
"Naxxramas N10",Grobbulus,"Blistered Belt of Decay",epic,39279,https://wowhead.com/wotlk/item=39279
"Naxxramas N10",Grobbulus,"Bone-Linked Amulet",epic,39282,https://wowhead.com/wotlk/item=39282
"Naxxramas N10",Grobbulus,"Handgrips of Turmoil",epic,39285,https://wowhead.com/wotlk/item=39285
"Naxxramas N10",Grobbulus,"Infection Repulser",epic,39281,https://wowhead.com/wotlk/item=39281
"Naxxramas N10",Grobbulus,"Leggings of Innumerable Barbs",epic,39280,https://wowhead.com/wotlk/item=39280
"Naxxramas N10",Grobbulus,"Miasma Mantle",epic,39284,https://wowhead.com/wotlk/item=39284
"Naxxramas N10",Grobbulus,"Putrescent Bands",epic,39283,https://wowhead.com/wotlk/item=39283
"Naxxramas N10",Grobbulus,"Sealing Ring of Grobbulus",epic,39277,https://wowhead.com/wotlk/item=39277
"Naxxramas N10",Grobbulus,"The Skull of Ruin",epic,39276,https://wowhead.com/wotlk/item=39276
"Naxxramas N10",Gluth,"Accursed Bow of the Elite",epic,39296,https://wowhead.com/wotlk/item=39296
"Naxxramas N10",Gluth,"Aegis of Damnation",epic,39233,https://wowhead.com/wotlk/item=39233
"Naxxramas N10",Gluth,"Agonal Sash",epic,39190,https://wowhead.com/wotlk/item=39190
"Naxxramas N10",Gluth,"Band of Neglected Pleas",epic,39193,https://wowhead.com/wotlk/item=39193
"Naxxramas N10",Gluth,"Bone-Framed Bracers",epic,39235,https://wowhead.com/wotlk/item=39235
"Naxxramas N10",Gluth,"Bone-Linked Amulet",epic,39282,https://wowhead.com/wotlk/item=39282
